place_name,text,sentiment,key_phrases
Arcano Restaurant,"in a hidden street in barcelona, we find a restaurant (arcano) with high quality cuisine, exquisite service and well-kept facilities. exquisite croquettes, delicious bravas. the second dish in the same line. salmon and entrecote with garnish...brutal. accompanied by a young broth from penedes. price quality, one hundred percent in proportion. but best of all my company (rous). we were very happy with everything. thank you.","[{'label': 'positive', 'score': 0.97022}, {'label': 'neutral', 'score': 0.027028855}, {'label': 'negative', 'score': 0.002751132}]","['quettes', 'entrecote', 'price quality']"
Arcano Restaurant,the place is very beautiful and romantic. excellent food and perfect service. we will repeat!,"[{'label': 'positive', 'score': 0.9892693}, {'label': 'neutral', 'score': 0.0072006844}, {'label': 'negative', 'score': 0.0035299798}]",[]
Arcano Restaurant,"a most exquisite dinner, everything perfect and great service. without a doubt we will repeat, thanks to the arcano team for everything!!","[{'label': 'positive', 'score': 0.9879147}, {'label': 'neutral', 'score': 0.00756219}, {'label': 'negative', 'score': 0.004523154}]",[]
Arcano Restaurant,"local in the heart of born with a cool interior, exposed vault, careful lighting, professional service and good wines. they work very well with the meats but the starters caught my attention (dont miss the squid croquettes) and the desserts (they were exquisite). thank you jimena for serving us so well. we will be back!!","[{'label': 'positive', 'score': 0.9831889}, {'label': 'neutral', 'score': 0.01349875}, {'label': 'negative', 'score': 0.0033123957}]","['j', 'careful lighting', 'ena', 'squid croquettes', 'exposed vault', 'wines', 'professional service', 'desserts']"
Arcano Restaurant,"the food is good, the service when we arrived too, but we spent more than 20 minutes for them to take our order and they took our order for two tables that arrived after us... i think it was because of the waiter we had, another colleague who brought us the wine was charming. we asked the waiter if the dessert had citrus fruits and he confirmed that it didnt. the surprise was when they brought them to us and yes it did. i think that on a menu you have to know what the dishes have and if you dont know you cant confirm it since he wondered about allergies. i repeat, i think we were unlucky with who served us, we were the youngest in the room and the truth is that the treatment was not the same as what the foreigners received...i think it is not normal and it seemed like a lack of respect. but i repeat, the food is good and the place is beautiful.","[{'label': 'positive', 'score': 0.89332354}, {'label': 'neutral', 'score': 0.09473932}, {'label': 'negative', 'score': 0.011937196}]","['allergies', 'citrus fruits', 'dessert']"
Arcano Restaurant,the atmosphere is good but wrong food served to me. i was order national beef skirt steak but served me argentinean august sirloin steak which cost me more. i not blame to waiter maybe wrong english communication. but it shall proposed to exchange for me when i informed the waiter ( sending the food to me). the space is limited as crowded always. suggest to go somewhere with nice steak in nearby if you will be arranged to the bar seat. the training no enough for handling customer.,"[{'label': 'negative', 'score': 0.8417136}, {'label': 'neutral', 'score': 0.14719766}, {'label': 'positive', 'score': 0.011088686}]","['argentinean august sirloin steak', 'training', 'national beef skirt steak']"
Arcano Restaurant,"everything about this restaurant impressed me: the food, atmosphere, wine, and staff. i started with a delicious croqueta, followed by a main course of both rack of lamb and entrecote steak, both of which were excellent. for dessert, i enjoyed a miel mato arcano (assuming its a specific dish name). located in the heart of barcelona, the restaurants location also makes it a great place to visit for a pleasant stroll before or after your meal.","[{'label': 'positive', 'score': 0.9853785}, {'label': 'neutral', 'score': 0.0117379995}, {'label': 'negative', 'score': 0.0028834778}]","['miel mato arcano', 'rack of lamb', 'wine', 'croqueta', 'entrecote steak']"
Arcano Restaurant,c etait incroyable ! un de nos meilleurs repas a barcelone    avec des serveurs attentionnes dans un cadre cosy. on se garde l adresse sous le coude pour notre prochaine visite,"[{'label': 'neutral', 'score': 0.7624165}, {'label': 'negative', 'score': 0.16380575}, {'label': 'positive', 'score': 0.07377775}]","['nes', 'meilleurs repas', 'barcelone', 'cadre cosy', 'serveurs']"
Arcano Restaurant,"we ordered these 4 dishes and they were delicious! i would go back a thousand times over, it must be emphasized that the steak tartar was delicious!","[{'label': 'positive', 'score': 0.98917854}, {'label': 'neutral', 'score': 0.0077050524}, {'label': 'negative', 'score': 0.00311635}]",['steak tartar']
Arcano Restaurant,lovely night celebrating birthday. the food was perfect. the service was friendly and very professional. the atmosphere of the place was warm and welcoming. thank you,"[{'label': 'positive', 'score': 0.99013454}, {'label': 'neutral', 'score': 0.0065231104}, {'label': 'negative', 'score': 0.0033422888}]",[]
Arcano Restaurant,"my first week in barcelona, and its the second time trying seafood. it was amazing! you should definitely try the grilled octopus and grilled salmon. as for desserts, i tried cheesecake. its not your regular cheesecake, but still, it was really delicious. the staff was super nice, and the service was excellent. the atmosphere in the restaurant is a bit noisy, but thats typical of most restaurants ive been to in barcelona. for me, it was one of the best experiences in barcelona.","[{'label': 'positive', 'score': 0.98650104}, {'label': 'neutral', 'score': 0.010980095}, {'label': 'negative', 'score': 0.0025188758}]","['grilled salmon', 'desserts', 'grilled octopus', 'cheesecake']"
Arcano Restaurant,all dishes were delicious . i have never eaten such delicious grilled octopus.,"[{'label': 'positive', 'score': 0.98639005}, {'label': 'neutral', 'score': 0.010179794}, {'label': 'negative', 'score': 0.0034302296}]",['grilled octopus']
Arcano Restaurant,"what a great spot.  the ambience is so cool and the food is great.  the only thing that was a little weird for me was the peanut sauce on the iberian pork, but it was still good.  we ordered a lot of food and was all a hit.","[{'label': 'positive', 'score': 0.9701086}, {'label': 'neutral', 'score': 0.02093447}, {'label': 'negative', 'score': 0.008956833}]","['iberian pork', 'peanut sauce', 'ambience', 'food']"
Arcano Restaurant,"very good service from everyone, especially the good friend javi, also good quality of food, the iberian pork is excellent","[{'label': 'positive', 'score': 0.98346114}, {'label': 'neutral', 'score': 0.011835887}, {'label': 'negative', 'score': 0.004702965}]",['iberian pork']
Arcano Restaurant,argentinian angus was very tasty,"[{'label': 'positive', 'score': 0.94386387}, {'label': 'neutral', 'score': 0.05175106}, {'label': 'negative', 'score': 0.004385115}]",['argentinian angus']
Arcano Restaurant,"romantic dinner with my wife. arcano has a lovely atmosphere with a very friendly, young and skilled staff. lorenzo served us professionally recommending us the right  wine to match with the dishes we ordered. he also described very clearly the food he served us time to time. we went for one of the tasting menu: excellent the egg with mushroom, the iberian pork and truffle and the dessert based on ricotta cheese. the price? not expensive at all and absolutely adequate to the value of the dinner highly recommended","[{'label': 'positive', 'score': 0.97348636}, {'label': 'neutral', 'score': 0.02299201}, {'label': 'negative', 'score': 0.003521609}]","['arcano', 'ricotta cheese', 'tasting menu', 'dessert']"
Arcano Restaurant,"je recommande, tres bon","[{'label': 'neutral', 'score': 0.7686837}, {'label': 'positive', 'score': 0.12789449}, {'label': 'negative', 'score': 0.10342176}]",[]
Arcano Restaurant,"our first time at arcano was outstanding! it completely exceeded my expectations. our server lenonardo was so attentive to all of our needs. he was professional, friendly and created such a positive experience. the food was delicious. we got three courses and each item was elegantly placed and visually special. the warm ambience was very cozy! i do not have anything bad to say. i cant wait to come back again!","[{'label': 'positive', 'score': 0.9885434}, {'label': 'neutral', 'score': 0.007717775}, {'label': 'negative', 'score': 0.0037388923}]",[]
Arcano Restaurant,"wonderful experience. food was delicious and well timed. atmosphere was interesting and beautiful. service was top notch. fares, our waiter, was personable and knowledgeable.","[{'label': 'positive', 'score': 0.9884327}, {'label': 'neutral', 'score': 0.008036077}, {'label': 'negative', 'score': 0.003531178}]",[]
Arcano Restaurant,"i made a reservation and visited as my last dinner before leaving the country! i ate it as a course meal and it was so delicious that i felt like my stomach was going to burst. the price is not low, but it would be nice to feel good in a good atmosphere once in a while! and the staff are so friendly","[{'label': 'positive', 'score': 0.9669953}, {'label': 'neutral', 'score': 0.027787967}, {'label': 'negative', 'score': 0.005216663}]",['price']
Arcano Restaurant,"lieu surprenant,  chaleureux. accueil exclusivement masculin donc tres agreable...cuisine originale excellente .je recommande vraiment","[{'label': 'neutral', 'score': 0.68958914}, {'label': 'positive', 'score': 0.27302435}, {'label': 'negative', 'score': 0.03738648}]","['lieu', 'masculin', 'prenant', 'accueil exclusivement']"
Arcano Restaurant,"we went to eat last saturday and we liked everything, leonardo attended us with great professionalism, recommending the best options and was very friendly, delighted and eager to return again","[{'label': 'positive', 'score': 0.98748964}, {'label': 'neutral', 'score': 0.009254154}, {'label': 'negative', 'score': 0.0032561698}]",[]
Arcano Restaurant,"absolutely amazing experience. wait staff was so kind (our waiter marcelo was the best!) and fit us in even after a mistaken reservation, and each food item was perfection. perfect way to celebrate a birthday with an affordable yet luxury meal in barcelona! highly recommend the tuna and the  national  cut of steak.","[{'label': 'positive', 'score': 0.987889}, {'label': 'neutral', 'score': 0.008426549}, {'label': 'negative', 'score': 0.0036844828}]",[]
Arcano Restaurant,cool restaurant in a super neat building. enjoyed my tomato dish here.,"[{'label': 'positive', 'score': 0.98645616}, {'label': 'neutral', 'score': 0.009958578}, {'label': 'negative', 'score': 0.003585295}]",['tomato dish']
Arcano Restaurant,excellent gastronomic restauranr havimg ver friendly staff serving you,"[{'label': 'positive', 'score': 0.95591784}, {'label': 'neutral', 'score': 0.039051093}, {'label': 'negative', 'score': 0.0050311345}]",['gastronomic restauran']
Arcano Restaurant,an absolutely delightful place with exquisite food.,"[{'label': 'positive', 'score': 0.9826094}, {'label': 'neutral', 'score': 0.01238704}, {'label': 'negative', 'score': 0.0050036046}]",[]
Arcano Restaurant,"we had dinner at this restaurant, which turned out to be one of the best places i have ever eaten. for lovers of fat, they have angus fillets, which would bring a dead man back to life. a real specialty, the potatoes served with flowers which i recommend trying. if we return to barcelona we will definitely stay here again. highly recommended!!","[{'label': 'positive', 'score': 0.9797443}, {'label': 'neutral', 'score': 0.015011044}, {'label': 'negative', 'score': 0.005244691}]",['angus fillets']
