place_name,text,sentiment,key_phrases
A Taberna Galega," exceptional galician restaurant in terms of quality-price.the owner has good suppliers from his land, so any dish of galician origin is delicious and at an appropriate price.all the sausages are cut in front of you, which is not seen much these days.highlights: octopus, galtas, knuckle, roast ham, tripe...highly recommended","[{'label': 'positive', 'score': 0.9664942}, {'label': 'neutral', 'score': 0.028948061}, {'label': 'negative', 'score': 0.0045577385}]","['galtas', 'galician restaurant', 'tripe', 'octopus', 'knuckle', 'roast ham']"
A Taberna Galega," a long-standing bar, one of those that you want to preserve. great pork sandwich, with drink and potatoes for €5.50. lovely place and super friendly staff. you feel at home.","[{'label': 'positive', 'score': 0.9784959}, {'label': 'neutral', 'score': 0.018025056}, {'label': 'negative', 'score': 0.0034791061}]",['pork sandwich']
A Taberna Galega, good place to enjoy a homemade menu.excellent quality-price.daily menu €111/2 menu €7.50💯 recommended,"[{'label': 'positive', 'score': 0.97280043}, {'label': 'neutral', 'score': 0.02425352}, {'label': 'negative', 'score': 0.0029460248}]",[]
A Taberna Galega," bar of a lifetime, i had a very delicious potato omelet sandwich.","[{'label': 'positive', 'score': 0.9803345}, {'label': 'neutral', 'score': 0.016408162}, {'label': 'negative', 'score': 0.003257279}]",['potato omelet sandwich']
A Taberna Galega, like at home... good galician food... and prices according to the new normal...,"[{'label': 'neutral', 'score': 0.61760056}, {'label': 'positive', 'score': 0.32564706}, {'label': 'negative', 'score': 0.056752376}]","['prices', 'galician food']"
A Taberna Galega, poblenou tavern. food correct menu. 11 euros with bread.drink.,"[{'label': 'positive', 'score': 0.5222685}, {'label': 'neutral', 'score': 0.46988788}, {'label': 'negative', 'score': 0.007843663}]","['food correct menu', 'poblenou tavern']"
A Taberna Galega, fantastic tripe...and fantastic service...,"[{'label': 'positive', 'score': 0.97763366}, {'label': 'neutral', 'score': 0.017799871}, {'label': 'negative', 'score': 0.0045664352}]",[]
A Taberna Galega," i haven't even been able to drink my coffee because i'm disgusted by seeing that they don't take any care of hygiene at the bar. in one minute i have seen a lot of disgusting atrocities, the super dirty coffee maker, unsealed milk cartons, the coffee maker's steamer with milk from who knows when... fatal!","[{'label': 'negative', 'score': 0.94298744}, {'label': 'neutral', 'score': 0.051211957}, {'label': 'positive', 'score': 0.005800564}]","['maker', 'unsealed milk cartons']"
A Taberna Galega, 1/2 roasted ham sandwich with coffee with milk. very delicious and 2.90 (breakfast offer)... the place is authentic. they had spoken well to me. we will return to try the food.,"[{'label': 'positive', 'score': 0.9770058}, {'label': 'neutral', 'score': 0.020524975}, {'label': 'negative', 'score': 0.0024691715}]",[]
A Taberna Galega," be careful with the calluses, tremendous.good sandwiches, the best being roast ham.neighborhood bar, which is appreciated nowadays with so many sophisticated bars = great idea.","[{'label': 'positive', 'score': 0.95622694}, {'label': 'neutral', 'score': 0.03806226}, {'label': 'negative', 'score': 0.0057107955}]","['sandwiches', 'roast ham', 'neighborhood bar']"
A Taberna Galega, galician neighborhood bar-restaurant,"[{'label': 'neutral', 'score': 0.76641303}, {'label': 'positive', 'score': 0.20931382}, {'label': 'negative', 'score': 0.024273202}]",[]
A Taberna Galega," galkega tavern economic menu. tapas, portions and succulent sandwiches.sunny terrace.friendly service.","[{'label': 'positive', 'score': 0.87740386}, {'label': 'neutral', 'score': 0.11917469}, {'label': 'negative', 'score': 0.0034214933}]","['tapas', 'galkega tavern economic menu', 'sandwiches']"
A Taberna Galega," the menu of the day is very good and complete, with the price, it is more than irresistible to eat here for €9. i recommend it 100%","[{'label': 'positive', 'score': 0.9873422}, {'label': 'neutral', 'score': 0.009269243}, {'label': 'negative', 'score': 0.003388636}]",[]
A Taberna Galega," a very good option near the beach and accessible, without having to pay exaggerated costs.","[{'label': 'positive', 'score': 0.89593405}, {'label': 'neutral', 'score': 0.09677109}, {'label': 'negative', 'score': 0.007294858}]",[]
A Taberna Galega," the best bcn sandwiches, lacon with brie, cooked ham... authentic wonders, at a price without competition, special mention to the homemade hot sauce, something similar to red mojo but with the touch of the house, good coffee and fast service , friendly and close, the local antagonist of large chains, a small but cozy place.","[{'label': 'positive', 'score': 0.9670477}, {'label': 'neutral', 'score': 0.02736602}, {'label': 'negative', 'score': 0.0055863108}]",['hot sauce']
A Taberna Galega," i've been going back a long time. simple and cheap menu. now i don't go as much, i cook more at home.","[{'label': 'positive', 'score': 0.5160509}, {'label': 'neutral', 'score': 0.45587108}, {'label': 'negative', 'score': 0.028078116}]",[]
A Taberna Galega," i have 30 minutes to have lunch, 10 minutes to score, and another 10 to serve, very slow and unfriendly, especially the girl at the bar who is when you have to give a good image.","[{'label': 'negative', 'score': 0.8796099}, {'label': 'neutral', 'score': 0.10981246}, {'label': 'positive', 'score': 0.010577639}]",[]
A Taberna Galega," average food, staff with very little desire to smile, on the lunch menu they almost urge you to leave.","[{'label': 'negative', 'score': 0.90938026}, {'label': 'neutral', 'score': 0.08059513}, {'label': 'positive', 'score': 0.010024723}]",['lunch menu']
A Taberna Galega," they make a very good octopus and some delicious tripe, very delicious faults.","[{'label': 'positive', 'score': 0.9697677}, {'label': 'neutral', 'score': 0.023630714}, {'label': 'negative', 'score': 0.0066015455}]","['octopus', 'tripe']"
A Taberna Galega," close to the workplace, few tables, better book for the terrace or you risk not having a seat","[{'label': 'neutral', 'score': 0.7218855}, {'label': 'positive', 'score': 0.1931135}, {'label': 'negative', 'score': 0.08500094}]",[]
A Taberna Galega, it is the best bar in the area and one of the oldest,"[{'label': 'positive', 'score': 0.9761203}, {'label': 'neutral', 'score': 0.019847192}, {'label': 'negative', 'score': 0.004032545}]",['bar']
A Taberna Galega," very good food and sandwiches and cheap tripe, great","[{'label': 'positive', 'score': 0.9773401}, {'label': 'neutral', 'score': 0.016030202}, {'label': 'negative', 'score': 0.006629627}]","['sandwiches', 'cheap tripe']"
A Taberna Galega," the menu is cheap, but not worth it. mediocre.","[{'label': 'negative', 'score': 0.91762924}, {'label': 'neutral', 'score': 0.07343618}, {'label': 'positive', 'score': 0.00893457}]",[]
A Taberna Galega," excellent price quality, very friendly service and attention.","[{'label': 'positive', 'score': 0.9614806}, {'label': 'neutral', 'score': 0.030289514}, {'label': 'negative', 'score': 0.008229848}]",['price quality']
A Taberna Galega," homemade food bar, very delicious and exceptional service","[{'label': 'positive', 'score': 0.9849665}, {'label': 'neutral', 'score': 0.012428483}, {'label': 'negative', 'score': 0.0026049914}]",['homemade food bar']
A Taberna Galega, very good sandwiches and good beer,"[{'label': 'positive', 'score': 0.96949536}, {'label': 'neutral', 'score': 0.023569703}, {'label': 'negative', 'score': 0.00693499}]","['sandwiches', 'beer']"
A Taberna Galega, good quality and correct price.,"[{'label': 'positive', 'score': 0.8339539}, {'label': 'neutral', 'score': 0.14651652}, {'label': 'negative', 'score': 0.01952957}]",['correct price']
A Taberna Galega, very delicious sandwiches,"[{'label': 'positive', 'score': 0.9633849}, {'label': 'neutral', 'score': 0.030550342}, {'label': 'negative', 'score': 0.0060647298}]",['sandwiches']
A Taberna Galega, good food at a good price.,"[{'label': 'positive', 'score': 0.95079637}, {'label': 'neutral', 'score': 0.04353339}, {'label': 'negative', 'score': 0.005670267}]",[]
A Taberna Galega, acceptable price quality,"[{'label': 'neutral', 'score': 0.57951784}, {'label': 'positive', 'score': 0.3375564}, {'label': 'negative', 'score': 0.08292575}]","['acceptable', 'price quality']"
A Taberna Galega, regular sandwich and worse treatment,"[{'label': 'negative', 'score': 0.8999992}, {'label': 'neutral', 'score': 0.09092177}, {'label': 'positive', 'score': 0.0090790605}]",[]
A Taberna Galega, very dirty =(,"[{'label': 'negative', 'score': 0.92820024}, {'label': 'neutral', 'score': 0.06542873}, {'label': 'positive', 'score': 0.006370967}]",[]
Bar Roca District,"lugar acogedor, limpio, ordenado  y con un personal atento y muy predispuesto a conseguir que la satisfacción del cliente sea su razón de seguir. la calidad y presentación de sus platos va acompañado de un toque de espíritu de superación. valoro muy positivamente este lugar que recomiendo por su profesionalidad y buen servicio.","[{'label': 'neutral', 'score': 0.7885706}, {'label': 'positive', 'score': 0.18621837}, {'label': 'negative', 'score': 0.025211116}]",[]
SARAMAR BAR RESTAURANT, excellent place for a good lunch! attention gets the best score!!,"[{'label': 'positive', 'score': 0.9850743}, {'label': 'neutral', 'score': 0.011923959}, {'label': 'negative', 'score': 0.0030017062}]",[]
SARAMAR BAR RESTAURANT, i love eating there! the food is homemade and spectacular. the service of the workers cannot be better!!,"[{'label': 'positive', 'score': 0.98861676}, {'label': 'neutral', 'score': 0.0071138903}, {'label': 'negative', 'score': 0.004269348}]",[]
SARAMAR BAR RESTAURANT," if you are looking to eat quickly, with pleasant service and want to feel at home, don't miss this restaurant.€9 daily menu, including dessert or coffee.it's fantastic to eat in a bar that doesn't want to fool anyone. simple restaurant, homemade food, pleasant service, and cheap that we want more.some delicious potato omelettes, both for lunch and for breakfast.thank you vicente for being like that.every time i can i go to eat.vincent","[{'label': 'positive', 'score': 0.975247}, {'label': 'neutral', 'score': 0.02192957}, {'label': 'negative', 'score': 0.0028233905}]","['vic', 'homemade food', 'potato omelettes']"
SARAMAR BAR RESTAURANT," as for breakfast, i would highlight the wide variety of hot sandwiches for breakfast. i highlighted the quality of the ingredients, the speed and friendliness of the service, the very affordable price and the impeccable cleanliness of the premises. highly recommended.","[{'label': 'positive', 'score': 0.97877675}, {'label': 'neutral', 'score': 0.018489944}, {'label': 'negative', 'score': 0.0027333451}]",['hot sandwiches']
SARAMAR BAR RESTAURANT," perfect. vicente is unbeatable and fran treats you like mr. i recommend it. don't ask for elm pears but in terms of food you will be served, cared for and well eaten. good price.be careful not to get confused with the one next door!!","[{'label': 'positive', 'score': 0.96484053}, {'label': 'neutral', 'score': 0.02837449}, {'label': 'negative', 'score': 0.006785034}]","['fran', 'vicente']"
SARAMAR BAR RESTAURANT," quality, price, good service and the atmosphere is very good. a good place to recommend","[{'label': 'positive', 'score': 0.97646517}, {'label': 'neutral', 'score': 0.019304663}, {'label': 'negative', 'score': 0.004230165}]",['price']
SARAMAR BAR RESTAURANT," i have been going for 5 years every day, the daily menu is varied, healthy, balanced and at a good price... and they are also good people, what more could you ask for for 9 euros?","[{'label': 'positive', 'score': 0.96856636}, {'label': 'neutral', 'score': 0.025100283}, {'label': 'negative', 'score': 0.006333383}]",[]
SARAMAR BAR RESTAURANT," very cool, good value for money and the waiters very friendly and attentive. i went to have a daily menu and i recommend it","[{'label': 'positive', 'score': 0.9851317}, {'label': 'neutral', 'score': 0.011032824}, {'label': 'negative', 'score': 0.003835523}]","['waiters', 'daily menu']"
SARAMAR BAR RESTAURANT," very good food and very good service, quality and price. i recommend it!!","[{'label': 'positive', 'score': 0.98628145}, {'label': 'neutral', 'score': 0.010065569}, {'label': 'negative', 'score': 0.0036529081}]",[]
SARAMAR BAR RESTAURANT, good homemade food!! and good attention.,"[{'label': 'positive', 'score': 0.98091733}, {'label': 'neutral', 'score': 0.015868401}, {'label': 'negative', 'score': 0.0032142892}]",['homemade food']
SARAMAR BAR RESTAURANT," with vicente, a charming guy, incredible treatment. after going twice you already know what you want. a 10","[{'label': 'positive', 'score': 0.9676173}, {'label': 'neutral', 'score': 0.026191037}, {'label': 'negative', 'score': 0.0061917105}]",['vicente']
SARAMAR BAR RESTAURANT, perfect for breakfast. great deal and good quality-price,"[{'label': 'positive', 'score': 0.98751616}, {'label': 'neutral', 'score': 0.01049429}, {'label': 'negative', 'score': 0.0019895916}]",[]
SARAMAR BAR RESTAURANT, menu at an unbeatable price! good customer treatment. the best is the paella on thursdays.,"[{'label': 'positive', 'score': 0.9823658}, {'label': 'neutral', 'score': 0.015053139}, {'label': 'negative', 'score': 0.0025810432}]",['customer treatment']
SARAMAR BAR RESTAURANT," i eat almost daily and the service is very friendly, the food is very good and paella is brutal.","[{'label': 'positive', 'score': 0.9385821}, {'label': 'neutral', 'score': 0.049995475}, {'label': 'negative', 'score': 0.011422434}]",['paella']
SARAMAR BAR RESTAURANT, +the food is very good-they have a3 on the tv-they take a long time to collect- it's expensive,"[{'label': 'positive', 'score': 0.8734781}, {'label': 'neutral', 'score': 0.099954784}, {'label': 'negative', 'score': 0.026567087}]",[]
SARAMAR BAR RESTAURANT, excellent value for money with very attentive service,"[{'label': 'positive', 'score': 0.94280916}, {'label': 'neutral', 'score': 0.04324107}, {'label': 'negative', 'score': 0.013949744}]",[]
