place_name,vader_score,topic,text,unique_topic_words
Bar Viu,0.0518833333333333,"[{'bar': 0.016409686, 'night': 0.016406326, 'eat tapa night': 0.016398167}, {'night': 0.028002415, 'bar': 0.028000731, 'neighborhood': 0.016001733}, {'bar': 0.0164157, 'night': 0.016412178, 'want': 0.016403494}]","nowadays it's hard to find a bar in gracia that keeps the original environment of this catalan neighborhood. bar viu gives you unforgettable nights with good music, tasty food and nice people. either if you go to chill out and eat some ""tapas"" or for the night parties, you will always want to come back.","['neighborhood', 'bar', 'night', 'tapa', 'want', 'eat']"
Bar Viu,0.0920615384615384,"[{'vibe happy hour': 0.11111307, 'vibe': 0.11111283, 'happy': 0.11111136}, {'happy hour': 0.111112066, 'hour galicia': 0.11111199, 'vibe happy': 0.11111185}, {'vibe': 0.11111437, 'vibe happy hour': 0.11111346, 'happy': 0.1111119}]","great vibe and the only place in gracia with happy hour! (1€ the estrella galicia, every day from 6pm until 8pm)","['vibe', 'happy', 'galicia', 'hour']"
Bar Viu,0.2274666666666666,"[{'bar amazing': 0.06666798, 'amazing': 0.06666765, 'staff': 0.06666756}, {'music': 0.06673366, 'amazing': 0.066701, 'bar amazing': 0.06668238}, {'super bar': 0.06667898, 'bar amazing staff': 0.066674344, 'staff drink music': 0.06667254}]","super nice bar, amazing staff, good food, good drinks and good music.","['drink', 'staff', 'bar', 'amazing', 'super', 'music']"
Bar Viu,0.1381909090909091,"[{'cool': 0.050060987, 'drink lot': 0.05002719, 'lot chilled play': 0.050016716}, {'cool': 0.08437126, 'drink lot chilled': 0.048196368, 'lot': 0.04819591}, {'cool': 0.050044835, 'cool bar drink': 0.050021414, 'bar drink lot': 0.0500199}]","really cool bar with good drinks and lots of nice food.
it's really chilled and they play cool music","['drink', 'bar', 'chilled', 'play', 'lot', 'cool']"
Bar Viu,0.0734,"[{'vermouth sitting': 0.3333393, 'vermouth': 0.33333835, 'sitting': 0.33332238}, {'vermouth': 0.33334517, 'sitting': 0.33334118, 'vermouth sitting': 0.33331367}, {'sitting': 0.33336815, 'vermouth sitting': 0.33332983, 'vermouth': 0.33330205}]",very good vermouth and music..there is always room for sitting,"['vermouth', 'sitting']"
Bar Viu,0.1231285714285714,"[{'informal': 0.11111984, 'music vibe price': 0.11111794, 'price': 0.11111533}, {'music': 0.11111421, 'informal': 0.11111335, 'price': 0.111111745}, {'music': 0.111164436, 'price informal': 0.11113404, 'vibe price informal': 0.11113179}]",nice music vibe. good prices. informal place.,"['price', 'vibe', 'music', 'informal']"
Bar Viu,0.0602142857142857,"[{'portion': 0.083335645, 'slow price reasonable': 0.08333515, 'small': 0.083335124}, {'price reasonable': 0.08334008, 'reasonable': 0.08333717, 'portion': 0.08333662}, {'portion slow': 0.083335534, 'small portion slow': 0.08333467, 'small portion': 0.08333443}]",small portions. slow but nice service. prices are reasonable.,"['reasonable', 'slow', 'small', 'price', 'portion']"
Bar Viu,0.21546,"[{'bar welcoming staff': 0.16667509, 'welcoming staff': 0.16666758, 'staff': 0.16666497}, {'bar': 0.16666912, 'bar welcoming staff': 0.1666691, 'staff': 0.16666713}, {'welcoming': 0.1666682, 'bar welcoming': 0.16666782, 'staff': 0.166667}]",best bar in gracia! very welcoming staff,"['staff', 'bar', 'welcoming']"
Bar Viu,0.0,"[{'chatting asked': 0.06666772, 'chatting asked order': 0.06666733, 'asked': 0.066667184}, {'order left': 0.06668791, 'kitchen chatting': 0.06668671, 'chatting asked': 0.066680655}, {'asked order left': 0.06667209, 'guy kitchen': 0.06667067, 'kitchen chatting asked': 0.06666972}]","guys in the kitchen chatting, not even asked our order in 15'. left","['left', 'asked', 'guy', 'order', 'kitchen', 'chatting']"
Bar Viu,0.266325,"[{'music': 1.0}, {'music': 1.0}, {'music': 1.0}]",great music and good food,['music']
Bar Viu,0.1171799999999999,"[{'music': 1.0}, {'music': 1.0}, {'music': 1.0}]","fantàstic music, food and lovely people",['music']
Bar Viu,0.2023,"[{'top': 1.0}, {'top': 1.0}, {'top': 1.0}]",top!,['top']
Bar Viu,0.5994,"[{'marvelous': 1.0}, {'marvelous': 1.0}, {'marvelous': 1.0}]",marvelous!,['marvelous']
Bar Viu,0.2023,"[{'top': 1.0}, {'top': 1.0}, {'top': 1.0}]",top,['top']
Bar Viu,0.033360975609756,"[{'bar': 0.01095774, 'day': 0.010791131, 'fine': 0.010713156}, {'bar': 0.033238996, 'fine': 0.017907785, 'day': 0.01788556}, {'bar': 0.010666496, 'day': 0.010655968, 'certain day': 0.010644329}]"," bar viu is a small and cozy bar in the barrio de gracia with a good atmosphere. it is evident that it is a bar well frequented by the residents of the neighborhood. they offer classic drinks and their menu is limited, but it is fine for their style. it's not pretentious, that's fine. the attention or service is at the bar. certain days have musical and artistic panoramas. recommended to stop by for a beer or something quick, except on music days that are more intense and merit staying a little ","['day', 'certain', 'bar', 'fine']"
Bar Viu,0.03804,"[{'beer': 0.01726575, 'order': 0.017260954, 'confirm order deliver': 0.017247703}, {'order': 0.017260633, 'beer': 0.017257687, 'variety': 0.017252242}, {'order': 0.029412452, 'beer': 0.029412, 'vibe': 0.016809402}]"," cozy, a simple but comfortable place. good vibes, good music and a good variety of beers. i just had a couple of beers, a bread with tomato and bravas potatoes, which i order with the sauce on the side, they confirm my order but they don't deliver them as they should, leaving this aside, good service. (the bravas were not entirely my taste)","['deliver', 'confirm', 'vibe', 'beer', 'order', 'variety']"
Bar Viu,0.0537277777777777,"[{'long drink': 0.020836737, 'ideal space informal': 0.020836458, 'tapa brie': 0.020836407}, {'chatting listening': 0.020841818, 'informal': 0.020841746, 'chatting listening music': 0.020839488}, {'mushroom vegetable': 0.02084368, 'cannelloni long': 0.020843666, 'sausage': 0.020842697}]"," tapas, brie toast, sausage with mushrooms, vegetable lasagna, cannelloni... long drinks... ideal space for an informal dinner, and chatting and listening to good music...","['brie', 'mushroom', 'vegetable', 'drink', 'informal', 'music', 'listening', 'tapa', 'sausage', 'cannelloni', 'ideal', 'space', 'long', 'chatting']"
Bar Viu,0.0576566666666666,"[{'bar': 0.014289644, 'genre may taste': 0.0142870685, 'friend': 0.0142870275}, {'bar': 0.03496695, 'overall normal': 0.01398806, 'despite': 0.013987968}, {'bar': 0.014344995, 'highlight particular bar': 0.014294565, 'nothing special highlight': 0.014294132}]"," bar viu is an ordinary bar located in the gracia neighborhood. the music can be a bit random and without a defined genre, which may not be to everyone's taste. despite this, the atmosphere is cozy and the staff is friendly. however, there is nothing special to highlight about this particular bar. overall, it's a normal place to have a drink with friends.","['bar', 'despite', 'may', 'particular', 'special', 'nothing', 'overall', 'highlight', 'normal', 'friend', 'taste', 'genre']"
Bar Viu,0.1234545454545454,"[{'vermouth heart': 0.055579696, 'heart tapa fresh': 0.055565003, 'beautiful': 0.055564385}, {'tapa': 0.055576213, 'fresh beer': 0.055575818, 'heart tapa': 0.055569094}, {'beautiful vermouth': 0.055565987, 'beer music': 0.05556097, 'vermouth heart tapa': 0.055560943}]"," beautiful vermouth in the heart of gràcia, where there are good tapas, fresh beer and a good atmosphere. ah! and good music!","['beautiful', 'vermouth', 'fresh', 'music', 'tapa', 'beer', 'heart']"
Bar Viu,0.1124777777777777,"[{'drink': 0.16667046, 'music': 0.16666761, 'drink work music': 0.16666734}, {'drink work': 0.1666684, 'music': 0.16666742, 'work': 0.16666727}, {'drink': 0.16667156, 'drink work music': 0.16666853, 'work music': 0.16666839}]", excellent place to have a drink after a day of work. there is music and a good atmosphere 😉,"['music', 'drink', 'work']"
Bar Viu,0.0479099999999999,"[{'bar universe want': 0.055560835, 'world': 0.05556012, 'throw party world': 0.055559356}, {'throw': 0.05558853, 'want throw': 0.05557348, 'bar universe': 0.055570956}, {'throw': 0.055556905, 'coolest': 0.055555888, 'throw party': 0.05555578}]", the coolest bar in the universe if you want to throw a party because you're going around the world!,"['universe', 'bar', 'want', 'world', 'coolest', 'throw', 'party']"
Bar Viu,0.2259666666666666,"[{'grace': 0.16666979, 'attention': 0.16666783, 'festivity attention': 0.16666712}, {'grace festivity': 0.16667323, 'festivity attention': 0.16666858, 'festivity': 0.16666698}, {'festivity': 0.16667323, 'grace festivity': 0.16667205, 'attention': 0.16666651}]", we went for the grace festivities. good atmosphere and attention!,"['festivity', 'attention', 'grace']"
Bar Viu,0.1011111111111111,"[{'feel': 0.033334393, 'drink tasting': 0.033333875, 'feel colleague': 0.033333875}, {'tapa snack return': 0.033351827, 'feel': 0.033348203, 'young pleasant staff': 0.033348065}, {'drink tasting': 0.03333835, 'tapa snack': 0.033337247, 'tapa': 0.033336576}]", very nice atmosphere in gràcia. the young and very pleasant staff make you feel like you are among colleagues. ideal for a few drinks and tasting some tapas and snacks. place to return!,"['drink', 'staff', 'snack', 'colleague', 'pleasant', 'tapa', 'young', 'feel', 'tasting', 'return']"
Bar Viu,0.0858916666666666,"[{'depends': 0.041680384, 'perfect drink eat': 0.0416792, 'dish spend night': 0.04167894}, {'living chameleon': 0.041684825, 'night depends living': 0.041680343, 'perfect': 0.04168025}, {'depends living': 0.041673273, 'dish': 0.041671567, 'perfect drink': 0.041671075}]"," perfect to go for a drink, to eat dishes or to spend a night out, it all depends on the day you go there, the living is chameleon haha","['chameleon', 'drink', 'spend', 'night', 'living', 'perfect', 'eat', 'depends', 'dish']"
Bar Viu,0.1231285714285714,"[{'vibe': 0.11111337, 'music vibe must': 0.11111302, 'music vibe': 0.11111254}, {'music': 0.11111195, 'must': 0.11111174, 'vibe must': 0.111111544}, {'vibe': 0.111112356, 'music vibe must': 0.11111235, 'grace music vibe': 0.11111222}]"," if you are for grace, you have to go. good people, good music and good vibes. it's a must!","['vibe', 'music', 'grace', 'must']"
Bar Viu,0.096190909090909,"[{'catalan repeat': 0.023823787, 'money': 0.023821285, 'incredible waiter': 0.023819232}, {'language': 0.02381286, 'tapa': 0.023812607, 'spanish language catalan': 0.023811378}, {'money': 0.02381968, 'catalan repeat': 0.023816656, 'knew speak': 0.023815138}]"," very good value for money for the tapas that have been a delicacy. the service was incredible, the waiter who served us (gerardo) was very charming and very wise and also knew how to speak the spanish language very well because he was catalan. i would repeat!!","['spanish', 'catalan', 'waiter', 'knew', 'tapa', 'repeat', 'speak', 'incredible', 'money', 'language']"
Bar Viu,0.20246,"[{'music': 0.33333883, 'music delicious': 0.3333319, 'delicious': 0.33332932}, {'delicious': 0.33334932, 'music delicious': 0.33333516, 'music': 0.33331555}, {'music delicious': 0.33333725, 'delicious': 0.33333308, 'music': 0.3333297}]"," good music, very good atmosphere and very delicious enpanadas","['delicious', 'music']"
Bar Viu,0.0880478260869565,"[{'debate': 0.01852116, 'charming': 0.018521072, 'talk debate': 0.018520629}, {'partygoer drink night': 0.018522847, 'interesting': 0.01852282, 'midafternoon partygoer': 0.018522575}, {'prestigious journalist': 0.018530585, 'neighborhood say delighted': 0.018527849, 'bar charming': 0.018527236}]"," as a lifelong resident of the gracia neighborhood, i have to say that we are delighted with bar viu. it is a charming place ideal for having a beer in the mid-afternoon, or for the more party-goers a drink at night. from time to time they schedule very interesting talks and debates with prestigious journalists.","['charming', 'interesting', 'drink', 'neighborhood', 'bar', 'night', 'prestigious', 'say', 'journalist', 'delighted', 'partygoer', 'debate', 'midafternoon', 'talk']"
Bar Viu,0.013528125,"[{'cannelloni': 0.016156156, 'tuesday night ordered': 0.016136281, 'ordered nothing': 0.016135946}, {'cannelloni': 0.01614823, 'inviting leave': 0.016137432, 'supermarket cannelloni': 0.016137114}, {'cannelloni': 0.027889414, 'closing indicates light': 0.015938792, 'bring dish': 0.015938751}]"," i went with three friends on a tuesday night. from what we ordered from the menu there was nothing. they suggested cannelloni (plural). when they bring the dish, it was only one unit (€7.7 for a supermarket cannelloni). a fraud.furthermore, the closing time indicates 2 and at 12 the lights and blinds were already lowered, inviting us to leave the place.zero recommended.","['closing', 'dish', 'inviting', 'night', 'ordered', 'supermarket', 'indicates', 'nothing', 'cannelloni', 'tuesday', 'bring', 'leave', 'light']"
Bar Viu,0.05702,"[{'bar': 0.024057299, 'toast': 0.023878504, 'except': 0.023834806}, {'bar': 0.056485973, 'toast': 0.039551888, 'small': 0.022606293}, {'bar': 0.023871694, 'toast': 0.023851097, 'hat live': 0.023820883}]"," in this bar everything goes with diminutives. more than a bar, it's a hat. live bar? alive but in a coma. toasts are toasts. everything small except the price. i'm sure they're good people, they always say hello.","['except', 'bar', 'hat', 'small', 'toast', 'live']"
Bar Viu,0.094435294117647,"[{'music unbeatable charm': 0.030312926, 'interesting temporary': 0.0303115, 'private event': 0.030308707}, {'music unbeatable': 0.030352762, 'performance premise': 0.030342989, 'exhibition': 0.030329008}, {'rented': 0.030310847, 'exhibition live performance': 0.030310106, 'charm interesting temporary': 0.03031003}]", good music and an unbeatable atmosphere. the service is a charm! they have very interesting temporary exhibitions and also do live performances. the premises can be rented for private events. i recommend!,"['premise', 'interesting', 'rented', 'music', 'event', 'charm', 'live', 'private', 'exhibition', 'performance', 'unbeatable', 'temporary']"
Bar Viu,-0.02473,"[{'five night': 0.041671257, 'ventilated': 0.041671082, 'let': 0.041669633}, {'charged': 0.041678157, 'chance': 0.041676547, 'way': 0.041673474}, {'charged': 0.04167844, 'way plan': 0.041678138, 'way': 0.041676834}]"," poorly ventilated place, the atmosphere was very charged, i didn't last five nights there. i went back there to give it a second chance and they didn't let me in in a bad way. i don't plan to go back","['way', 'charged', 'night', 'let', 'plan', 'chance', 'ventilated', 'five']"
Bar Viu,0.0105589743589743,"[{'cannelloni': 0.0149491355, 'eat': 0.014948588, 'never felt': 0.014933933}, {'cannelloni': 0.025548518, 'eat': 0.025543803, 'chicken cannelloni': 0.014602788}, {'eat': 0.014963024, 'cannelloni': 0.014943277, 'asked eat': 0.014938062}]"," very expensive. €20 for 2 cannelloni at 7.7 each and two galicia stars. i have never felt so cheated by a cover.the main dishes are tapa size too, in the case of the “chicken cannelloni” which costs 7.7, only one comes!! if he had asked me for some patatas bravas, i would surely eat more.the attention and atmosphere very good.but it is not to go to dinner and eat fairly well to satisfy your hunger.","['never', 'chicken', 'asked', 'felt', 'cannelloni', 'eat']"
