place_name,review_text
Musiu,Best Pasta and Pizza in Barcelona
Musiu,
Musiu,Cozy small restaurant yummy food friendly staff
Musiu,Great value for the price Excellent attention
Musiu,
Musiu,
Musiu,
Musiu,"We had the Pasta Bolognese and the Pesto. Bolognese was 4/5 Pest was 3.5/5 Service was superb with lovely staff and fast service, we got the food in less than 10 minutes. Atmosphere is cozy and nice. Would recommend"
Musiu,The photos dont do justice to how good everything was. Incredible food and excellent service. A mandatory stop when coming to Barcelona!
Musiu,Small restaurant with with simple but nice kitchen!
Musiu,"Spicy 10/10, food 9/10, drinks 10/10 atmosphere 9/10."
Musiu,"Very nice, little restaurant with friendly waiters, fast serving and very delicious food for a good price!"
Musiu,Everything was perfect
Musiu,Excellent food... was so good that my friends and I went twice on our 5 day trip to Barcelona.
Musiu,"The atmosphere of this place is very pleasant, as is the service. You can get along without any problems. Very good food! We will definitely go back there someday :)"
Musiu,Food was amazing and service was extremely fast. Weekday lunch combo was great value.
Musiu,Had the salmon pasta! Waiter was friendly!
Musiu,Very well made Italian. Good combo alternatives to make a meal. Fast and efficient. Attentive and friendly waitresses. Comfortable space although small. Better to book.
Musiu,"Hello, I am Argentine and I loved the food, especially the pasta. On the other hand, the attention of the entire service was great but Agustina stood out, who was the one who helped me."
Musiu,"I highly recommend this place. All very good. From the to the attention of the staff. The pastas are very delicious and fresh, you can tell they like what they make! I will definitely be back soon!"
Musiu,Very delicious food and excellent service!
Musiu,"I love pasta and this place has excelled with the variety and quality. Very tasty! And the waitress was super friendly, a very loving Argentine girl. We will be back!!"
Musiu,"Excellent food, but above all the staff, warm and helpful."
Musiu,"Everything was very delicious and Agustina served us, who is very friendly. We will be back!"
Musiu,"I have eaten and drank ostias, super amazed...I recommend it."
Musiu,"Super delicious food and super fast and friendly service from Agustina, thank you very much we will return"
Musiu,
Musiu,"Delicious pasta, such a good price too!!"
Musiu,Fantastic GLUTEN FREE options! Very tasty pasta and friendly staff. Very impressed.
Musiu,Amazing food and very friendly staff!
Musiu,"We were very satisfied with food (I can really recommend the Nata Rosa pasta) and especially with service (all three girls Agustina, Aldana and Juliana were awesome!). The whole restaurant is very lovely! Great food, great service, great atmosphere"
Musiu,"The best pasta, aperol and most importantly the service!! We will definitely come back here again"
Musiu,"It is spectacular, the pasta is super good, they have many options, the pizzas are brutal, and the place and the service are unbeatable, everything is super good and the prices are not crazy for how things are"
Musiu,"Very yummy food, very cheap as well and the service was excellent as well! Highly recommend this place"
Musiu,
Musiu,"The focaccias are very good. The incredible tiramisu, a practically mandatory choice. Good food and at a very good price. A very good service"
Musiu,Pasta dishes we delicious. The Pear and Gorgonzola pasta with pesto with balsamic reduction was one of the best dishes of our trip
Musiu,Great restaurant in Barca. The staff is very friendly and the food is really good. We will be back.
Musiu,
Musiu,The food is delicious Staff is very friendly & helpful Nice & cozy place Food : 4/5
Musiu,
Musiu,
Musiu,"There is something about small businesses and it is that they trust that what is good can start with a grain of sand. I stopped by because I thought there were very good things on their simple menu. I tried what is some of the best pasta I have ever eaten. Pasta with recipes. Good consistency in the sauce, the cooking of the pasta was on point. Very friendly and on time service. Friendly price."
Musiu,
Musiu,
Musiu,"Incredible food and service too! The waitress with glasses recommended some delicious dishes, we will return very soon"
Musiu,A show! Very lovable girls! I recommend 100%.
Musiu,"I dont think there is a better place in Barcelona for such good pasta, very fast service, and quantity for the price. The girls who work are very friendly. I really like this site"
Musiu,Super delicious food with great prices. It was very quick and the staff was super friendly. Definite recommendation!
Musiu,"Very good pasta Not very expensive meal On the other hand, very expeditious, I ordered a beer, 2 minutes later my dish had already arrived.. too bad"
Musiu,"Excellent Italian food in Barcelona, it is recommended to go early because it gets busy at noon. The place is small and somewhat noisy but it is worth it. Very good attention. I recommend it, it doesnt fail."
Fisterra,
Fisterra,
Fisterra,
Fisterra,
Fisterra,
Fisterra,All very good
Fisterra,Very good tapas
Fisterra,"Thank you for this super seafood platter!! We didnt win the Christmas lottery but we did win this great luxury that we were able to enjoy today and we loved it. We will repeat for sure! Thank you so much for everything, Carla."
Fisterra,
Fisterra,
Fisterra,
Fisterra,
Fisterra,
Fisterra,Its very nice
Fisterra,
Fisterra,
Fisterra,
Fisterra,
Fisterra,
Fisterra,"Good menu, great treatment from the waitress, an adequate price and everything very well presented and delicious."
Fisterra,Truly thieves. I didnt eat anything and the price was 10 euros for 4 poor croquettes and I paid 10.80. Go your way. A shame !
Fisterra,"Great place for menu of the day! Fast, pleasant and quality food"
Fisterra,
Fisterra,
Fisterra,
Fisterra,"I have been visiting it for a long time, it has good tapas, but lately they change waiters a lot and the tapas are smaller"
Fisterra,A place to eat Galician tapas and Galician desserts
Fisterra,
Fisterra,Never disappoints! One of the best places in the area for tapas!
Fisterra,"Regrettable attention. Waiter wouldnt let us sit at the table because 3 people from a reservation we requested had not yet arrived. When everyone is there, he begins to press to order without even having the cards. Unusual."
Fisterra,
Fisterra,
Fisterra,
Fisterra,"I dont know if it has changed owners or what. The place was packed, which attracted me to enter. A real shame, fideua on the menu: there was no, skewers: burnt And on the second floor there is sea bass and they serve it to me with ANISAQUIS!!. Of course, I returned it, the waiter made me come to the cook to tell me that it was fresh. We left without eating, we paid  38 returning half of the menu and it was a disastrous experience. I dont know what so many people are doing in such a place."
Fisterra,Good tapas and correct price. Service a bit chaotic today to say the least.
